YEAR,CRUISE,NET MESH,LAKE,STATION,SAMPLE DATE,CAL_Num/m3,CAL_ugDW/m3,CALIM_Num/m3,CALIM_ugDW/m3,CYC_Num/m3,CYC_ugDW/m3,CYCIM_Num/m3,CYCIM_ugDW/m3,DAP_Num/m3,DAP_ugDW/m3,NDAP_Num/m3,NDAP_ugDW/m3,PRED_Num/m3,PRED_ugDW/m3
1997,Summer,153,ER,ER 58,8/2/97,661.5054237,3791.536798,233.4725025,1357.249267,9494.548434,36310.90376,16810.02018,40375.2557,52764.78556,239162.2628,6965.262991,11532.8945,389.1208375,4586.189475
1997,Summer,153,ER,ER 59,8/2/97,176.0534521,1214.367266,1056.320712,1916.139345,1106.621699,2667.318592,19617.38466,15756.62767,31488.41743,104133.487,1534.180082,1829.28788,352.1069042,8402.023551
1997,Summer,153,ER,ER 60,8/2/97,8.99276354,34.38785671,215.826325,238.0168292,5.995175694,7.3341726,446.6405892,205.5342541,407.6719472,976.2084052,1594.716734,1104.464414,1846.514114,9681.056232
1997,Summer,153,ER,ER 61,8/2/97,0,0,1055.490272,1202.177154,4.864010468,8.133634143,170.2403664,58.20195833,7.296015703,33.59296583,841.473811,666.5427617,277.2485967,637.5337374
1997,Summer,153,ER,ER 91,8/2/97,2637.091053,19686.36148,12035.95404,47823.07267,6897.007368,31227.03164,22584.31825,46807.36355,27858.50035,107560.2187,6220.830175,10699.94244,1014.265789,10280.91302
1997,Summer,153,ER,ER 30,8/3/97,876.9006589,6568.218663,1023.050769,3874.139374,89.313956,177.1814843,864.7214831,885.4205934,4.059725273,13.62455396,633.3171426,639.1922556,11.67171016,1931.575772
1997,Summer,153,ER,ER 31,8/3/97,380.7397733,3079.068569,801.1399396,3408.231037,43.62643235,54.68955252,376.773734,208.8667766,3.966039305,10.49173809,1526.925132,1094.580701,17.84717687,2686.851815
1997,Summer,153,ER,ER 36,8/3/97,1038.535721,9509.488788,1281.597273,2919.689754,154.6755329,570.8399384,2570.560047,2910.355679,33.14475705,50.33021467,673.9433933,749.2532402,25.77925548,2439.180559
1997,Summer,153,ER,ER 37,8/3/97,1031.170219,5587.819047,2209.65047,4712.603584,2622.118558,11422.868,19651.15818,22951.44174,766.0121629,1476.866315,13434.67486,13026.17788,24.62839586,3468.096541
1997,Summer,153,ER,ER 38,8/3/97,1374.893626,9498.296537,2315.610317,7995.249507,1013.079514,3254.361171,26340.06736,15769.52162,1230.167981,3523.371684,27353.14687,30094.94836,48.90143858,1875.163152
1997,Summer,153,ER,ER 42,8/3/97,761.4795466,3436.631618,2030.612124,10911.27528,19036.98866,68747.96239,98484.68802,89133.06132,9137.754559,33144.08586,75386.47511,102628.976,0,0
1997,Summer,153,ER,ER 43,8/3/97,7424.425579,55786.75553,20052.29473,46749.09497,3299.744702,12307.04872,11041.45343,10898.78066,1269.132578,2924.657382,10882.81185,11469.25889,52.55002079,3198.729844
1997,Summer,153,ER,ER 73,8/3/97,1885.568401,14823.10797,1620.410345,4269.822993,3181.896677,13014.93598,12374.04263,17343.40002,795.4741692,1344.365122,11711.14749,11997.38815,15.88186275,2135.96352
1997,Summer,153,ER,ER 78,8/3/97,1979.846821,15896.74702,1553.629797,6813.446595,735.5680898,2356.685302,3285.995765,4299.817558,6.874468129,34.24884905,1326.772349,1125.663028,16.97134319,2633.295194
1997,Summer,153,ER,ER 92,8/3/97,475.9247166,3193.982394,2379.623583,3763.801902,17371.25216,121498.5643,33869.97566,57373.01308,18402.42238,80684.42103,17450.57294,25740.02713,158.6415722,3551.272141
1997,Summer,153,ER,ER 32,8/4/97,611.8276634,6411.416623,522.4595778,3434.432989,288.7276614,1300.771325,3794.706407,4192.53671,20.62340439,42.95003321,694.321281,710.2214962,14.39341764,2373.897579
1998,Spring,153,ER,ER 58,4/7/98,438.487723,3723.427704,120.0986188,265.183578,62.86012813,460.0741238,61.32695427,31.44813513,48.03944751,78.48449249,5.110579523,9.032791645,0,0
1998,Spring,153,ER,ER 59,4/7/98,4902.067878,46051.82668,1782.570137,3545.08465,367.9617256,3439.428317,449.730998,331.1815542,89.9461996,97.09969894,49.06156342,76.85165569,0,0
1998,Spring,153,ER,ER 60,4/7/98,922.5251241,9527.398004,124.9602214,339.4256272,72.12469152,439.5355699,31.86904974,47.94734626,4.193296019,42.37994585,1.677318407,6.553212038,0,0
1998,Spring,153,ER,ER 61,4/7/98,178.8021422,1289.654214,127.1966459,203.3757917,33.43454692,206.9861909,82.13269135,51.79514374,0.726837977,2.685530613,3.634189883,6.826049941,0,0
1998,Spring,153,ER,ER 91,4/7/98,2711.476887,21975.01638,580.7865283,931.0061736,215.8239863,1420.580381,214.4953577,150.3450124,127.4311098,156.2842521,16.54924102,12.74100486,0,0
1998,Spring,153,ER,ER 30,4/8/98,752.2773057,6426.26029,11.89371234,54.66937447,1379.670632,7813.427377,1558.076317,935.4606962,77.30913023,364.713037,389.5190792,1023.067152,0,0
1998,Spring,153,ER,ER 31,4/8/98,21.8051393,97.06274409,0,0,74.0777335,564.9700627,161.2982907,811.3468664,0.298700538,0.129756484,0.298700538,0.247846762,0,0
1998,Spring,153,ER,ER 32,4/8/98,29.78737779,177.2081834,1.168132462,3.34985597,42.63683487,177.7418829,133.7511669,280.175576,1.168132462,5.008397743,9.053026583,17.98050746,0,0
1998,Spring,153,ER,ER 36,4/8/98,78.49850147,492.5630987,2.616616716,4.665036035,477.5325506,1765.823361,408.1922076,464.8575113,6.541541789,39.61709119,85.69419743,171.728867,0,0
1998,Spring,153,ER,ER 37,4/8/98,74.9202222,378.8553307,1.118212272,4.173886314,182.2686003,866.1510602,229.2335157,446.3457856,0.559106136,3.415715264,25.71888225,61.74004273,0,0
1998,Spring,153,ER,ER 38,4/8/98,13.83787686,74.79847366,0,0,123.2829029,372.3911696,495.6475894,1057.866943,3.144972014,2.749403564,13.83787686,15.26783039,0,0
1998,Spring,153,ER,ER 42,4/8/98,304.5570275,2459.925542,0,0,1462.731639,8672.618087,591.9559127,1482.878285,10.723839,34.31430903,163.0023528,331.0526189,0,0
1998,Spring,153,ER,ER 43,4/8/98,498.163567,4461.351497,7.547932833,24.14913294,2148.64488,12110.66153,1710.864776,4405.322006,135.862791,605.3827893,422.6842387,613.0827047,0,0
1998,Spring,153,ER,ER 73,4/8/98,300.9109223,2003.080552,13.08308358,53.51532937,1766.216283,9281.527743,1025.713752,1693.760356,26.16616716,193.0082976,601.8218446,2283.569665,0,0
1998,Spring,153,ER,ER 78,4/8/98,13.7890785,76.80733471,0.522696781,1.133629085,31.398727,160.5444955,84.88581736,179.181559,0.251387571,0.205807558,2.23557645,5.312135863,0,0
1998,Spring,153,ER,ER 92,4/8/98,1134.619145,7048.056269,2003.06521,5419.167777,523.3233431,4033.829034,442.1179968,486.9614557,166.9221008,216.6873806,207.524774,204.6057391,0,0
1998,Spring,153,ER,ER 09,4/9/98,2.80351791,13.55021944,0.116813246,0.227417699,8.176927236,15.05728601,97.42224736,101.9697632,0,0,0.233626492,0.69220312,0,0
1998,Spring,153,ER,ER 10,4/9/98,1.079971522,5.831239782,0,0,1.697098106,2.395612422,19.1309241,26.8573551,0,0,1.234253168,2.607172036,0,0
1998,Spring,153,ER,ER 15,4/9/98,1.97296067,8.389846121,0.558638375,2.115093301,8.916701437,17.49857675,113.4022134,165.0880055,0.031150199,0.444549452,0.64176294,1.390717687,0,0
1998,Spring,153,ER,ER 63,4/9/98,3.954853696,22.17339998,0.320663813,1.302338634,10.15435408,14.74947513,121.3178093,163.2060013,0,0,0.427551751,0.698474529,0,0
1998,Summer,153,ER,ER 59,8/2/98,2586.712525,11841.13052,4545.437037,8253.722224,3139.940059,14375.31417,2362.431092,2290.487701,5233.233431,14912.73034,12739.18538,13400.05343,717.7005848,6044.791794
1998,Summer,153,ER,ER 60,8/2/98,20.52248404,96.94545178,364.2740918,768.198899,2159.991446,12326.19777,169.3104934,127.6508952,0,0,1257.002148,1305.337283,230.8779455,4549.691806
1998,Summer,153,ER,ER 61,8/2/98,0,0,111.6848598,199.9482393,76.58390387,93.79259108,280.8076475,113.7874648,0,0,4601.416224,4031.651393,51.05593591,301.9391172
1998,Summer,153,ER,ER 30,8/3/98,2794.014459,19601.10614,4239.806068,6606.602969,2004.594501,12845.80248,6226.660794,5458.983426,851.5091684,3420.662248,1099.866009,2154.827542,62.0892102,8325.256998
1998,Summer,153,ER,ER 31,8/3/98,2969.210457,21520.6102,8670.094535,13156.425,1276.760497,8506.929924,2850.442039,2754.986535,148.4605229,545.0975195,504.7657778,566.0645048,44.53815686,5320.386877
1998,Summer,153,ER,ER 36,8/3/98,2625.486603,20188.15027,5357.411851,11497.69612,496.7136816,1184.994353,6333.09944,7033.775778,1614.319465,11743.61205,195.1375178,195.6610495,248.3568408,35587.37894
1998,Summer,153,ER,ER 37,8/3/98,3911.620243,29335.63515,4807.478847,9735.102579,1277.263753,4592.689727,6475.017635,9723.728358,3885.010581,16882.45127,656.3716507,580.7314186,35.47954869,7126.3716
1998,Summer,153,ER,ER 38,8/3/98,3873.41687,29341.80646,2340.532747,5584.494559,1714.192998,6726.171526,3889.899495,4219.368185,2307.567497,16752.23766,2225.154372,3773.188764,74.17181241,9370.740875
1998,Summer,153,ER,ER 42,8/3/98,3642.330468,31185.06249,12099.23569,22735.49754,1381.573626,4547.381071,10675.7962,10760.80532,6572.941189,66494.77987,167.4634698,221.6095225,83.7317349,10049.13601
1998,Summer,153,ER,ER 43,8/3/98,5050.485597,41971.72054,12592.98711,26910.13123,398.7225471,2008.149502,5615.342539,5832.666772,6578.922028,78659.42531,664.5375786,803.2841377,49.84031839,5235.940137
1998,Summer,153,ER,ER 58,8/3/98,928.27593,5049.873209,1582.430109,3229.01583,946.9660494,6292.270725,3127.479979,4782.539201,1395.528915,2735.859016,8504.004326,10754.59209,118.3707562,1714.294099
1998,Summer,153,ER,ER 73,8/3/98,2878.278387,22115.27571,3708.769779,4716.47276,538.4921357,2077.047973,1774.748729,2866.939409,1729.242351,22985.20219,60.67517022,72.763093,79.63616091,9992.913633
1998,Summer,153,ER,ER 91,8/3/98,632.7765913,3161.001842,5487.484206,6873.599346,530.5442171,1992.959362,1775.004847,1456.63901,693.2039055,1004.444594,8080.158023,5922.595775,183.7522414,2260.054617
1998,Summer,153,ER,ER 92,8/3/98,2878.278387,18993.56136,12123.65745,23005.8898,4709.910088,24684.99409,6715.982903,6805.734925,9070.937947,19733.0933,49017.95314,59130.49615,1308.308358,9209.677821
1998,Summer,153,ER,ER 09,8/4/98,1753.626901,16955.08099,3728.431969,8718.70299,1445.55731,2296.347031,1271.774464,1136.525869,181.6820663,334.3097835,4818.524367,5452.096646,39.49610137,1159.986952
1998,Summer,153,ER,ER 10,8/4/98,1682.583913,16945.8512,3855.369439,12232.17651,1013.524956,1452.003626,900.9110717,961.9799485,168.9208259,1087.779449,1291.747492,1656.176405,56.30694198,4586.629827
1998,Summer,153,ER,ER 15,8/4/98,1180.40542,11288.61052,2007.216767,6026.60844,515.6205687,1702.085963,961.2009278,889.3118112,462.5445049,2541.919032,7501.900026,8509.794525,12.75201731,1353.216037
1998,Summer,153,ER,ER 32,8/4/98,8837.028271,65559.17519,3710.838251,10529.89521,2188.443071,24476.46072,1688.907153,2275.805522,7469.251352,126486.8356,190.2993975,365.8952844,214.0868222,34047.25434
1998,Summer,153,ER,ER 63,8/4/98,1211.694818,9618.33856,2721.281384,6021.463718,402.5564178,983.001979,442.8120596,547.6707798,313.9940059,1499.436005,2978.917492,4415.684718,36.2300776,2349.662849
1998,Summer,153,ER,ER 78,8/4/98,3159.822458,26015.8941,1529.761521,4248.805443,1533.099905,16813.54509,1461.197881,1583.334341,4008.046602,67606.21,32.47528982,30.16867305,127.8622097,23239.52871
1999,Spring,153,ER,ER 09,3/11/99,0.981231268,5.066237364,0,0,5.88738761,6.797711596,25.73006437,12.96072693,0.109025696,1.141043258,0.763179875,0.66341834,0,0
1999,Spring,153,ER,ER 10,3/11/99,1.701557113,6.920460163,0.945309507,2.94326257,8.696847465,9.454422622,35.92176127,41.31008829,0,0,0.189061901,0.199941437,0,0
1999,Spring,153,ER,ER 15,3/11/99,1.282461911,8.170827049,0.725410614,2.599004375,15.72101608,46.4659754,46.29294344,73.87591771,0.067508171,0.2300163,0.340250953,0.626180701,0,0
1999,Spring,153,ER,ER 63,3/11/99,1.496431128,8.207563883,1.068879377,3.961710571,8.551035018,6.892106614,32.70770894,31.91405965,0,0,1.710207004,3.738944579,0,0
1999,Spring,153,ER,ER 30,3/12/99,20.2096413,112.5641623,0,0,97.8572105,556.4450978,698.8281228,1043.54929,0,0,21.27330663,65.21970803,0,0
1999,Spring,153,ER,ER 31,3/12/99,99.16477361,899.0669082,4.166587127,13.95630212,173.3300245,804.0583394,511.6568992,1361.843285,0,0,16.66634851,45.67062459,0,0
1999,Spring,153,ER,ER 32,3/12/99,425.2002163,3000.417571,14.53675953,49.51686376,1082.988585,5342.114458,1947.925777,2958.921504,50.87865836,207.8451805,646.8857991,1298.978217,0,0
1999,Spring,153,ER,ER 36,3/12/99,456.718554,4197.364658,40.43862197,177.9925779,692.2140584,5778.102633,927.7095628,2711.15295,28.54490962,201.1650987,273.5553839,728.2230634,0,0
1999,Spring,153,ER,ER 37,3/12/99,158.4113903,1147.211392,5.657549655,17.01602879,322.4803303,1323.148798,1004.215064,1965.453894,7.071937069,29.16458806,186.6991386,370.8372953,0,0
1999,Spring,153,ER,ER 38,3/12/99,116.041263,888.3187687,4.550637766,19.53910517,473.2663277,3461.607368,2029.584444,4724.28238,0,0,161.5476407,415.7904534,0,0
1999,Spring,153,ER,ER 43,3/12/99,138.6806859,922.6800197,0,0,724.8028302,3684.273909,1925.829903,3602.78496,7.849850147,55.66200301,183.1631701,428.9011624,0,0
1999,Spring,153,ER,ER 73,3/12/99,142.0203152,980.1759024,4.303645914,7.627611822,235.8397961,1035.713224,636.9395952,956.1324327,0,0,59.39031361,215.6921821,0,0
1999,Spring,153,ER,ER 78,3/12/99,92.92609166,775.7568571,17.47513851,83.45318831,199.9522655,1220.789394,620.5104865,1637.678525,4.054204555,25.44903193,32.22334182,80.28764409,0,0
1999,Spring,153,ER,ER 42,3/13/99,135.8243791,900.5783698,13.98192138,44.23490677,389.4963813,1709.752532,1673.835731,4302.695537,3.99483468,8.766916608,203.7365687,443.191946,0,0
1999,Spring,153,ER,ER 58,3/13/99,613.2695427,4366.065048,44.02960819,129.1297864,61.64145147,485.2254739,415.1363058,1370.799556,0,0,31.44972014,103.7511122,0,0
1999,Spring,153,ER,ER 59,3/13/99,108.4938638,766.7234744,17.55047797,48.28811468,59.0334259,412.4204557,286.3918905,751.9896601,0,0,10.37073698,31.67175396,0,0
1999,Spring,153,ER,ER 60,3/13/99,379.6239005,2234.821573,31.09913309,92.06176479,108.3107739,611.8772925,341.0180801,495.9745158,1.0723839,1.567466554,40.75058819,92.09680724,0,0
1999,Spring,153,ER,ER 61,3/13/99,586.7762985,3576.907145,70.64865132,216.9986381,91.58158504,683.9452563,384.6426572,1353.606589,0,0,57.56556774,144.1782254,0,0
1999,Spring,153,ER,ER 91,3/13/99,537.2890157,3357.707432,70.37817227,196.7030162,105.0800046,744.6220139,386.0616083,836.2417415,0,0,36.8921339,131.4274756,0,0
1999,Spring,153,ER,ER 92,3/13/99,464.0059727,2977.139741,39.91449227,122.4153567,108.6561178,941.5415951,339.2731843,913.5719958,0,0,35.47954869,110.3860457,0,0
1999,Summer,153,ER,ER 58,8/4/99,1442.675162,6233.652492,2489.321848,3951.690297,8656.050973,23116.5964,14964.21884,13692.09907,509.179469,1420.297426,11824.27878,8820.563771,523.3233431,4936.89558
1999,Summer,153,ER,ER 59,8/4/99,466.7478466,1854.277949,452.6039724,998.0224302,1711.408771,6809.871254,4724.053962,4224.443894,509.179469,996.3638162,7368.958426,4613.649071,466.7478466,4564.865972
1999,Summer,153,ER,ER 60,8/4/99,17.67984267,77.16377181,1046.646686,2183.166737,49.50355948,41.50124025,615.258525,342.5950073,0,0,1707.872802,1156.778003,664.7620845,5532.908571
1999,Summer,153,ER,ER 61,8/4/99,2.973428086,8.180667844,871.2144292,668.0056193,74.33570215,47.75335277,380.598795,139.5752457,0,0,2572.015294,1234.592669,62.4419898,700.2357309
1999,Summer,153,ER,ER 30,8/5/99,6614.807057,52272.98453,14234.39493,39487.45195,8875.563899,40584.38304,13564.54105,27950.27116,2721.281384,13976.79005,28845.58267,31451.22313,85.69419743,558.442849
1999,Summer,153,ER,ER 31,8/5/99,6888.838189,55581.08812,8753.772285,26650.186,5708.981925,18690.46405,10923.18542,26176.988,1065.676626,6823.632694,14976.56258,19602.06443,63.03667542,5082.24145
1999,Summer,153,ER,ER 36,8/5/99,3077.850848,20248.45461,4222.066294,6050.316011,1809.456983,5576.424624,2696.4457,4737.190507,2306.170665,15634.55873,993.4273632,1241.923387,21.06598203,2924.471077
1999,Summer,153,ER,ER 37,8/5/99,5651.892106,45774.11477,8966.273279,23514.26085,4709.910088,20524.95982,7326.526804,12687.90854,1081.534909,6579.294164,18316.31701,25171.67867,58.60131186,1131.248969
1999,Summer,153,ER,ER 38,8/5/99,3379.996638,25739.92371,6068.630327,16385.01421,6452.720854,27182.48938,32263.60427,55702.14147,5454.085484,15540.72104,40867.23208,45272.1674,118.5279361,1039.720138
1999,Summer,153,ER,ER 42,8/5/99,2362.431092,17645.68238,5083.712476,14843.47853,598.0838207,2438.524521,5801.413061,5571.794322,448.5628655,3025.403795,19662.00561,18511.29005,3.037144402,415.6950871
1999,Summer,153,ER,ER 43,8/5/99,4338.27467,27744.16684,7341.695596,16279.8559,1456.204085,5939.29018,6613.593553,11449.29231,1031.477894,4365.239252,42169.2433,45325.81314,1.185061918,164.4203081
1999,Summer,153,ER,ER 73,8/5/99,3694.979968,25252.06903,7865.70843,16066.5367,761.19759,2744.316136,5264.949997,8206.586719,475.7484937,3327.190777,15081.22725,12146.70602,6.194641846,971.2608042
1999,Summer,153,ER,ER 91,8/5/99,746.7741039,4203.057723,706.9018492,1547.17653,4769.71847,22877.86619,26026.61426,33408.37173,17.44411144,99.80184752,4325.308964,4663.025271,60.63905404,1129.824387
1999,Summer,153,ER,ER 92,8/5/99,971.8862086,4582.962495,2392.335283,2783.133587,13681.1674,77507.66121,34688.8616,26548.44373,523.3233431,1337.640729,6130.359162,5142.900338,149.5209552,3673.605238
1999,Summer,153,ER,ER 09,8/6/99,3545.51565,21916.0358,9393.654009,17134.5256,2538.118214,9219.472202,5023.904094,7871.486938,1648.468531,12838.49523,313.9940059,213.902441,105.2779382,6866.896713
1999,Summer,153,ER,ER 15,8/6/99,1739.857047,12685.90822,5383.342917,10477.7063,881.3421236,4050.682358,5248.327521,6253.503522,819.9019427,4844.982074,4445.882486,4663.528992,24.99458241,3038.217842
1999,Summer,153,ER,ER 32,8/6/99,1740.491119,12892.21959,6644.442446,14586.82548,205.8013147,984.7635718,235.2015025,282.5771443,341.0421787,2149.574912,129.3608264,110.7701079,6.063788737,709.9362603
1999,Summer,153,ER,ER 63,8/6/99,2129.076165,12880.80256,12523.97744,25963.3585,1037.700988,3939.327103,15028.77293,6740.738905,715.6558538,8656.528715,4723.328635,4333.290151,103.8539647,2724.039274
1999,Summer,153,ER,ER 78,8/6/99,4127.470589,25092.75153,11154.29166,18651.33098,1690.438765,6798.015563,4496.75398,6405.503975,1435.287574,7515.215176,3369.397217,2601.10832,203.8493206,4582.379788
1999,Summer,153,ER,ER 10,8/7/99,1763.19711,11250.76389,3784.030327,5613.681342,1336.487307,5472.25322,4154.382231,3368.702419,418.6586745,2024.348459,1771.248238,2480.834887,70.82476975,2197.267466
2000,Summer,153,ER,ER 61,8/2/00,120.7494085,566.9964194,788.8961353,861.8918563,241.4988169,783.8071635,386.3981071,438.2499045,0,0,6126.019989,4233.313336,12.07494085,21.97191263
2000,Summer,153,ER,ER 36,8/3/00,2530.983664,19201.75762,2091.722036,6586.027034,3171.050607,20353.92603,2978.61218,8048.999128,1121.163011,37666.41133,33.46755258,44.38762129,30.06850427,6312.829554
2000,Summer,153,ER,ER 37,8/3/00,1936.283848,13296.31609,1471.890567,3669.200235,2432.161418,15880.48524,3022.49186,6571.435492,1133.434447,22700.00316,432.9089903,480.4594068,44.76672514,7181.436648
2000,Summer,153,ER,ER 38,8/3/00,4024.473198,27045.52452,2945.144627,6013.604225,2141.923365,15267.68692,7011.452266,8877.563484,1321.968327,9506.674658,5522.146176,5811.503146,72.68734076,8142.922822
2000,Summer,153,ER,ER 42,8/3/00,919.7079944,5823.789648,776.8211944,2803.868363,165.0241916,520.0217768,619.8469634,567.1492809,1404.718118,56528.89583,24.14988169,51.47994276,40.50136409,6553.899558
2000,Summer,153,ER,ER 43,8/3/00,1089.159664,7096.887947,1017.638861,3066.074476,261.5617956,565.9284286,1029.89957,1365.749089,1667.456447,78143.2881,38.82557903,48.49296504,33.20608733,5455.409835
2000,Summer,153,ER,ER 58,8/3/00,2441.707187,13520.56018,1311.287193,2602.790184,7686.85596,36520.69446,14424.15912,19536.27485,13293.73913,106947.8987,15735.44632,17663.30622,113.0419994,3075.940027
2000,Summer,153,ER,ER 59,8/3/00,537.4752739,3336.774608,605.4319178,2329.57812,691.9221917,3152.516267,988.4602739,1813.672351,7339.317534,19403.54828,642.499178,753.9320012,1235.575342,22512.96887
2000,Summer,153,ER,ER 60,8/3/00,84.78149956,410.818229,983.4653949,2396.419363,16.95629991,67.44534978,1141.724194,540.4911587,1096.507394,7289.731394,1624.978742,1207.650032,350.4301982,3095.340136
2000,Summer,153,ER,ER 73,8/3/00,848.1783449,5850.594996,3062.549997,6180.183161,87.2845724,306.5458742,444.0128248,357.050747,903.2055753,47854.70436,11.38494423,11.6473838,36.28950972,6196.137373
2000,Summer,153,ER,ER 91,8/3/00,114.8751129,636.7003567,962.0790707,1012.511481,818.4851795,7049.526433,3388.815831,2394.379137,8701.789803,24822.97397,3029.831103,3389.929659,50.2578619,345.8768215
2000,Summer,153,ER,ER 92,8/3/00,141.6793059,1177.673825,1133.434447,691.9562574,3825.34126,11166.87816,37261.65746,30576.92354,19410.06491,82868.68696,60072.02571,88509.76515,0,0
2000,Summer,153,ER,ER 09,8/4/00,558.6435868,4897.530512,1003.995817,2542.301893,496.1380106,2928.569418,2269.733734,2102.883182,203.1431225,2891.020772,496.1380106,623.4885467,26.00329633,5062.388912
2000,Summer,153,ER,ER 15,8/4/00,2503.537735,19124.01718,1883.690772,6259.170385,3236.084147,17378.25737,9885.351573,10713.0836,3010.685251,15883.18059,3115.334738,3723.623679,20.87958521,3308.280284
2000,Summer,153,ER,ER 30,8/4/00,9360.954142,65105.56132,7488.763313,22359.46159,9866.951663,76031.78263,18266.51051,28236.21107,8298.359347,36787.5039,20492.89961,35302.53453,69.57465916,2794.189884
2000,Summer,153,ER,ER 31,8/4/00,2046.478863,14934.29351,3620.693374,7995.535796,3856.82555,43332.60413,3443.594241,5606.806586,3423.91656,145339.1589,2144.86727,2110.649183,141.7407987,25963.34419
2000,Summer,153,ER,ER 32,8/4/00,2105.365059,15983.75758,5582.587577,10733.88977,222.0347332,611.7236269,214.1049213,339.0513032,2410.662817,16044.76444,7.929811899,10.81379844,27.50653502,3321.284518
2000,Summer,153,ER,ER 63,8/4/00,1490.992696,11224.71065,3158.384527,7644.630136,1343.993416,8292.740326,4233.57926,5251.770643,604.7970372,8334.081489,1066.794774,1591.101162,25.06862719,3843.776003
2000,Summer,153,ER,ER 78,8/4/00,4504.675368,29636.74005,5776.156319,12536.1297,2433.97782,12638.89878,3342.178499,5451.005266,4758.971558,19921.13998,3596.474689,5606.838777,49.66722463,7281.87569
2000,Summer,153,ER,ER 10,8/5/00,8113.457449,69322.38139,3555.223705,7630.657141,2820.345062,15043.59594,7189.893749,10109.48339,754.7402278,2528.431309,695.155473,1009.059147,48.56778193,8682.295186
2001,Spring,153,ER,ER 58,4/12/01,3988.815032,28607.49774,73.58305977,235.5163811,656.1156163,4851.679983,600.9283214,2017.331632,159.4299628,164.3716254,156.364002,247.468671,0,0
2001,Spring,153,ER,ER 42,4/13/01,466.9125881,4318.840815,7.387857407,32.47789232,1146.595469,6758.430376,1093.402896,3283.686438,11.82057185,111.5084004,23.6411437,65.14447256,0,0
2001,Spring,153,ER,ER 43,4/13/01,1279.132043,8213.919282,31.64862786,130.7841497,2484.417287,20229.18698,907.2606653,2765.120545,47.47294179,362.7079119,63.29725572,136.0787447,0,0
2001,Spring,153,ER,ER 59,4/13/01,1418.858537,14201.92497,35.76954294,88.77838264,79.20398795,650.0556747,35.76954294,78.59956144,26.40132932,22.41688699,9.368213628,9.135009304,0,0
2001,Spring,153,ER,ER 60,4/13/01,1843.080449,12444.03298,250.5327987,593.6712576,559.7568475,3571.860315,224.2531345,447.2091926,12.26384329,38.24215617,77.9630038,91.43306485,0,0
2001,Spring,153,ER,ER 61,4/13/01,1710.308957,11578.13173,182.3003733,581.0661385,318.1970152,2225.346491,155.7839554,382.9973294,6.629104484,38.49028691,28.17369406,33.58410298,0,0
2001,Spring,153,ER,ER 91,4/13/01,4257.994399,31578.23694,113.5408989,388.3111552,966.1934143,6905.142152,332.8307271,936.801603,24.24748542,21.05391969,15.85945816,25.86478336,0,0
2001,Spring,153,ER,ER 92,4/13/01,1165.065113,8434.862786,84.9035305,438.0456598,479.9407905,4119.880911,245.2768659,291.0235475,43.63098095,107.993558,209.9003949,176.6566021,0,0
2001,Spring,153,ER,ER 30,4/14/01,284.7467064,2497.944826,1.40963716,8.498128975,749.9269693,3663.777176,1082.601339,4711.383574,7.048185802,63.87005051,29.60238037,103.1514732,0,0
2001,Spring,153,ER,ER 31,4/14/01,109.2066046,834.4766111,2.919962689,13.10577538,1173.241009,8119.597557,493.4736945,881.7385556,8.17589553,65.33642186,19.85574629,51.80285209,0,0
2001,Spring,153,ER,ER 32,4/14/01,140.0122109,1086.269487,1.532980412,8.115462764,446.0972999,2525.15239,331.123769,627.6519787,3.065960824,13.11417304,6.131921647,12.08644088,0,0
2001,Spring,153,ER,ER 36,4/14/01,1025.975183,7322.686497,14.95590646,52.63473802,2004.091465,20154.90925,951.1956507,1376.888976,52.3456726,391.9598059,37.38976614,95.36929218,0,0
2001,Spring,153,ER,ER 37,4/14/01,589.1976887,4939.023115,1.333026445,6.98616279,955.7799611,5622.339748,1039.760627,2363.376178,11.99723801,149.6945873,31.99263468,86.28941768,0,0
2001,Spring,153,ER,ER 38,4/14/01,711.0273191,6082.13955,11.02367937,62.3895368,993.5091029,5464.254025,1085.832418,2543.37214,22.04735873,202.8095642,77.16575556,220.8174395,0,0
2001,Spring,153,ER,ER 73,4/14/01,458.6677392,4193.514257,7.358305977,28.04202493,2116.739353,12279.64661,1623.732852,4152.018074,69.90390678,509.9069015,46.60260452,94.13857629,0,0
2001,Spring,153,ER,ER 78,4/14/01,154.3062253,1372.647656,0.229659987,0.764313898,392.447857,2171.08575,363.2339468,1170.834374,0.869692213,0.634102902,11.54354606,36.04549467,0,0
2001,Spring,153,ER,ER 09,4/15/01,1.156966349,7.883796654,0,0,67.10404822,293.4533603,332.049342,808.7389151,0,0,0.578483174,1.230792475,0,0
2001,Spring,153,ER,ER 10,4/15/01,0.647738202,6.17839908,0,0,44.47802322,156.8179948,201.6624936,453.3147783,0,0,0,0,0,0
2001,Spring,153,ER,ER 15,4/15/01,12.03474705,89.63315131,0.110485075,0.724413189,35.0185501,146.0760866,421.6234207,925.2044342,0,0,0.535278567,1.515097774,0,0
2001,Spring,153,ER,ER 63,4/15/01,2.087462688,11.33562858,0,0,22.4402239,98.15873618,314.6850003,558.2816113,0,0,0.521865672,1.938979194,0,0
